南头 田厦翡翠明珠 4室 次卧朝西南,田厦翡翠明珠,2200,http://sz.58.com/pinpaigongyu/26763629226952x.shtml
南油 康乐园 3室 次卧朝南,康乐园,2030,http://sz.58.com/pinpaigongyu/26936984962505x.shtml
南油 钜建大厦 4室 次卧朝北,钜建大厦,1730,http://sz.58.com/pinpaigongyu/26918442830909x.shtml
南油 荟芳园 4室 次卧朝西北,荟芳园,2990,http://sz.58.com/pinpaigongyu/26652264465464x.shtml
前海 绿海名都 4室 次卧朝西,绿海名都,2200,http://sz.58.com/pinpaigongyu/26806135446725x.shtml
南山周边 青春家园 4室 次卧朝南,青春家园,2260,http://sz.58.com/pinpaigongyu/26473365918636x.shtml
南油 深蓝公寓 3室 主卧朝南,南油,2500,http://sz.58.com/pinpaigongyu/26850122196525x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26672420982966x.shtml
南头 学府花园 4室 次卧朝南,学府花园,2390,http://sz.58.com/pinpaigongyu/26851438784818x.shtml
石厦 碧馨苑 3室 主卧朝南,碧馨苑,2560,http://sz.58.com/pinpaigongyu/26452830024265x.shtml
前海 华府苑 4室 次卧朝南,华府苑,2290,http://sz.58.com/pinpaigongyu/26829140746053x.shtml
后海 后海花园 4室 次卧朝南,后海花园,1890,http://sz.58.com/pinpaigongyu/26452966994099x.shtml
人民南 联城美园 1室1厅整租,联城美园,3760,http://sz.58.com/pinpaigongyu/26937797217981x.shtml
翠竹 华丽园 4室 主卧朝南,华丽园,2060,http://sz.58.com/pinpaigongyu/26882461286342x.shtml
南头 嘉南美地 3室 次卧朝东,嘉南美地,1990,http://sz.58.com/pinpaigongyu/26452742607950x.shtml
黄贝岭 景贝南小区 4室 次卧朝南,景贝南小区,1460,http://sz.58.com/pinpaigongyu/26915305338574x.shtml
南油 南海明珠 3室 次卧朝南,南海明珠,2200,http://sz.58.com/pinpaigongyu/26874480789810x.shtml
莲塘 桐景花园 2室1厅整租,桐景花园,4000,http://sz.58.com/pinpaigongyu/26829358921019x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26686005994434x.shtml
景田 香蜜三村 4室 主卧朝南,香蜜三村,2560,http://sz.58.com/pinpaigongyu/26452615099587x.shtml
南油 现代城华庭 3室 主卧朝东北,现代城华庭,2700,http://sz.58.com/pinpaigongyu/26729372253260x.shtml
南头 学府花园 4室 次卧朝南,学府花园,2300,http://sz.58.com/pinpaigongyu/26853824534211x.shtml
南油 登良花园 4室 次卧朝西,登良花园,2390,http://sz.58.com/pinpaigongyu/26775572676532x.shtml
南油 京光海景 5室 主卧朝南,京光海景,2030,http://sz.58.com/pinpaigongyu/26948733890767x.shtml
中心区 物业时代新居 4室 次卧朝东,物业时代新居,2290,http://sz.58.com/pinpaigongyu/26831241528778x.shtml
南油 登良花园 4室 次卧朝西,登良花园,2390,http://sz.58.com/pinpaigongyu/26775572676532x.shtml
南油 京光海景 5室 主卧朝南,京光海景,2030,http://sz.58.com/pinpaigongyu/26948733890767x.shtml
中心区 物业时代新居 4室 次卧朝东,物业时代新居,2290,http://sz.58.com/pinpaigongyu/26831241528778x.shtml
前海 桂株苑 4室 主卧朝西,桂株苑,2590,http://sz.58.com/pinpaigongyu/26775871341903x.shtml
保税区 宝瑞轩 3室 主卧朝南,宝瑞轩,2330,http://sz.58.com/pinpaigongyu/26949406334539x.shtml
南头 常丰花园 4室 次卧朝东,常丰花园,1990,http://sz.58.com/pinpaigongyu/26828214544810x.shtml
科技园 大冲城市花园 3室 次卧朝南,大冲城市花园,2388,http://sz.58.com/pinpaigongyu/26919372112449x.shtml
南头 南山豪庭 5室 次卧朝东南,南山豪庭,2190,http://sz.58.com/pinpaigongyu/26774742859566x.shtml
布心 鸿园居 1室1厅整租,鸿园居,3590,http://sz.58.com/pinpaigongyu/26948422156357x.shtml
前海 前海花园 4室 次卧朝东,前海花园,2390,http://sz.58.com/pinpaigongyu/26685139777999x.shtml
翠竹 深宝住宅区 3室 次卧朝北,深宝住宅区,1490,http://sz.58.com/pinpaigongyu/26952268236593x.shtml
南油 康乐园 4室 次卧朝西,康乐园,2200,http://sz.58.com/pinpaigongyu/26851277650892x.shtml
黄贝岭 景贝南小区 4室 主卧朝南,景贝南小区,1890,http://sz.58.com/pinpaigongyu/26930666907843x.shtml
上梅林 艺丰花园A区 4室 次卧朝南,艺丰花园A区,1590,http://sz.58.com/pinpaigongyu/26453173733694x.shtml
翠竹 翠竹苑 4室 次卧朝西,翠竹苑,1790,http://sz.58.com/pinpaigongyu/26848552208187x.shtml
新洲 沙尾机楼 4室 次卧朝东北,沙尾机楼,1990,http://sz.58.com/pinpaigongyu/26871131197616x.shtml
南油 海典居 4室 主卧朝北,海典居,3190,http://sz.58.com/pinpaigongyu/26684196338505x.shtml
科技园 COLOR公寓 1室1厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26764719489344x.shtml
新洲 福瑞阁 6室 主卧朝南北,福瑞阁,2650,http://sz.58.com/pinpaigongyu/26595919323689x.shtml
前海 鼎太风华六期 3室1厅整租,鼎太风华六期,1960,http://sz.58.com/pinpaigongyu/26948769779654x.shtml
笋岗 大塘垅小区 4室 次卧朝南,大塘垅小区,1590,http://sz.58.com/pinpaigongyu/26882975489090x.shtml
南山 侨洲花园 1室0厅整租,侨洲花园,2000,http://sz.58.com/pinpaigongyu/26732105098417x.shtml
科技园 帝景园 3室 次卧朝南,帝景园,2190,http://sz.58.com/pinpaigongyu/26467995625798x.shtml
布心 布心花园一区 3室 主卧朝东,布心花园一区,1690,http://sz.58.com/pinpaigongyu/26907663208144x.shtml
黄贝岭 集浩花园 4室 次卧朝南,集浩花园,2160,http://sz.58.com/pinpaigongyu/26942375012286x.shtml
景田 景田南小区 3室 主卧朝南,景田南小区,2290,http://sz.58.com/pinpaigongyu/26453125881919x.shtml
皇岗 皇都广场 1室0厅整租,皇都广场,2800,http://sz.58.com/pinpaigongyu/26694185896110x.shtml
科技园 大冲城市花园 9室 次卧朝北,大冲城市花园,2330,http://sz.58.com/pinpaigongyu/26468000084280x.shtml
翠竹 源兴居 4室 次卧朝南,源兴居,1660,http://sz.58.com/pinpaigongyu/26468022784954x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26686150332725x.shtml
洪湖 碧湖花园 4室 次卧朝南,碧湖花园,1790,http://sz.58.com/pinpaigongyu/26940109436994x.shtml
蛇口 紫竹园 3室 主卧朝南,紫竹园,2590,http://sz.58.com/pinpaigongyu/26919486789940x.shtml
南山 Color公寓茶 1室0厅整租,南山,2730,http://sz.58.com/pinpaigongyu/26607847713327x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2730,http://sz.58.com/pinpaigongyu/26764630609596x.shtml
华侨城 碧茵苑 1室 次卧朝东,碧茵苑,1700,http://sz.58.com/pinpaigongyu/26727495142091x.shtml
香蜜湖 君明府 4室 主卧朝东南,君明府,2230,http://sz.58.com/pinpaigongyu/26826032761283x.shtml
南头 豪园花园 5室 次卧朝北,豪园花园,1830,http://sz.58.com/pinpaigongyu/26452820069423x.shtml
南油 荟芳园 4室 主卧朝北,荟芳园,3190,http://sz.58.com/pinpaigongyu/26641058617918x.shtml
翠竹 翠竹苑 4室 主卧朝南,翠竹苑,2060,http://sz.58.com/pinpaigongyu/26873202728129x.shtml
皇岗 星河华居 3室 次卧朝北,星河华居,2390,http://sz.58.com/pinpaigongyu/26452835299649x.shtml
大冲 Color公寓 4室 次卧朝东,大冲,2988,http://sz.58.com/pinpaigongyu/26916404347722x.shtml
科技园 汇景豪苑 4室 次卧朝南,汇景豪苑,3350,http://sz.58.com/pinpaigongyu/26694932721214x.shtml
下梅林 翰岭花园 3室 次卧朝南,翰岭花园,1630,http://sz.58.com/pinpaigongyu/26452711773249x.shtml
国贸 银座金钻 1室1厅整租,银座金钻,3760,http://sz.58.com/pinpaigongyu/26926252596021x.shtml
蛇口 半岛城邦 4室 次卧朝南,半岛城邦,2560,http://sz.58.com/pinpaigongyu/26452749193651x.shtml
景田 香蜜三村 4室 次卧朝南,香蜜三村,1990,http://sz.58.com/pinpaigongyu/26452615627212x.shtml
岗厦 绿洲丰和 3室 次卧朝东北,绿洲丰和,2690,http://sz.58.com/pinpaigongyu/26819914639289x.shtml
前海 港湾丽都 5室 主卧朝北,港湾丽都,2300,http://sz.58.com/pinpaigongyu/26728378358471x.shtml
前海 前海花园 4室 次卧朝北,前海花园,2290,http://sz.58.com/pinpaigongyu/26664404427450x.shtml
科技园 大冲都市花园 4室 次卧朝南,大冲都市花园,2630,http://sz.58.com/pinpaigongyu/26452764406864x.shtml
深大北门 大冲新城花园 4室 主卧朝东,大冲新城花园,3288,http://sz.58.com/pinpaigongyu/26927002229049x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26686038105648x.shtml
蛇口 招北小区 4室 次卧朝南,招北小区,1860,http://sz.58.com/pinpaigongyu/26618630382134x.shtml
后海 招商名仕 4室 次卧朝北,招商名仕,2200,http://sz.58.com/pinpaigongyu/26764298063301x.shtml
益田村 宝瑞轩 4室 主卧朝南,宝瑞轩,2890,http://sz.58.com/pinpaigongyu/26949716010025x.shtml
蛇口 花园城一期 4室 次卧朝北,花园城一期,2490,http://sz.58.com/pinpaigongyu/26484502626380x.shtml
西丽 家+公寓 1室0厅整租,西丽,2600,http://sz.58.com/pinpaigongyu/26686896596163x.shtml
香蜜湖 君明府 4室 主卧朝东南,君明府,2260,http://sz.58.com/pinpaigongyu/26749110050481x.shtml
东门 凯悦华庭 1室1厅整租,凯悦华庭,3960,http://sz.58.com/pinpaigongyu/26926569452596x.shtml
新洲 锦滨苑 4室 次卧朝东北,锦滨苑,2090,http://sz.58.com/pinpaigongyu/26804799765554x.shtml
火车站 凯悦华庭 1室1厅整租,凯悦华庭,3960,http://sz.58.com/pinpaigongyu/26926542055226x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2730,http://sz.58.com/pinpaigongyu/26764627308368x.shtml
大冲 大冲城市花园 4室 次卧朝南,大冲城市花园,2288,http://sz.58.com/pinpaigongyu/26907397453881x.shtml
南油 天源大厦 3室 主卧朝南,天源大厦,2400,http://sz.58.com/pinpaigongyu/26874165669164x.shtml
皇岗 深港物业深港一号 1室0厅整租,深港物业深港一号,4000,http://sz.58.com/pinpaigongyu/26828928016717x.shtml
华侨城 碧茵苑 3室 次卧朝南,碧茵苑,1700,http://sz.58.com/pinpaigongyu/26818241630007x.shtml
前海 星海名城六期 8室 次卧朝西北,星海名城六期,2280,http://sz.58.com/pinpaigongyu/26829080795470x.shtml
南油 海王大厦 4室 次卧朝东南,海王大厦,2490,http://sz.58.com/pinpaigongyu/26641858519115x.shtml
南头 麒麟花园 4室 主卧朝南,麒麟花园,3390,http://sz.58.com/pinpaigongyu/26685946060613x.shtml
前海 前海豪苑 4室 主卧朝北,前海豪苑,2590,http://sz.58.com/pinpaigongyu/26928437783084x.shtml
皇岗 皇御苑四期 1室0厅整租,皇御苑四期,4000,http://sz.58.com/pinpaigongyu/26773772363185x.shtml
黄贝岭 海富花园 3室 次卧朝南,海富花园,1660,http://sz.58.com/pinpaigongyu/26926570745919x.shtml
园岭 园岭新村 3室 主卧朝南,园岭新村,2590,http://sz.58.com/pinpaigongyu/26453073231432x.shtml
南油 金晖大厦 3室 次卧朝南,金晖大厦,1960,http://sz.58.com/pinpaigongyu/26452968968268x.shtml
新安 香槟广场 4室 次卧朝南,香槟广场,1700,http://sz.58.com/pinpaigongyu/26664242783033x.shtml
南头 豪园花园 4室 次卧朝西,豪园花园,2000,http://sz.58.com/pinpaigongyu/26738644561477x.shtml
华侨城 碧茵苑 1室 次卧朝南,碧茵苑,1700,http://sz.58.com/pinpaigongyu/26705661140013x.shtml
华强南 皇御苑 1室0厅整租,皇御苑,3500,http://sz.58.com/pinpaigongyu/26948885869756x.shtml
园岭 园岭新村 4室 主卧朝南,园岭新村,2160,http://sz.58.com/pinpaigongyu/26452988333624x.shtml
中心区 恒运豪庭 4室 次卧朝东南,恒运豪庭,2390,http://sz.58.com/pinpaigongyu/26831387892169x.shtml
上步 荔湖花苑 4室 次卧朝南,荔湖花苑,2190,http://sz.58.com/pinpaigongyu/26453059583812x.shtml
黄贝岭 新天地名居 1室1厅整租,新天地名居,3660,http://sz.58.com/pinpaigongyu/26951672692813x.shtml
华侨城 荔园新村 4室 次卧朝南,荔园新村,2190,http://sz.58.com/pinpaigongyu/26453043145403x.shtml
竹子林 建业小区 4室 主卧朝南,建业小区,1930,http://sz.58.com/pinpaigongyu/26794193409850x.shtml
前海 天朗风清 4室 主卧朝南,天朗风清,2690,http://sz.58.com/pinpaigongyu/26828999113789x.shtml
香蜜湖 君明府 4室 次卧朝东南,君明府,2430,http://sz.58.com/pinpaigongyu/26749580621641x.shtml
华侨城 碧茵苑 1室 次卧朝南,碧茵苑,1600,http://sz.58.com/pinpaigongyu/26930555021254x.shtml
布心 东乐花园 3室 次卧朝南,东乐花园,1890,http://sz.58.com/pinpaigongyu/26860690672692x.shtml
新洲 宝鸿苑 6室 主卧朝南北,宝鸿苑,3000,http://sz.58.com/pinpaigongyu/26650978984512x.shtml
海王大厦 南新苑 4室 次卧朝南,南新苑,2390,http://sz.58.com/pinpaigongyu/26829470314545x.shtml
景田 景田南小区 4室 主卧朝北,景田南小区,1790,http://sz.58.com/pinpaigongyu/26452695930552x.shtml
前海 中海阳光棕榈园 4室 次卧朝北,中海阳光棕榈园,2690,http://sz.58.com/pinpaigongyu/26457331038029x.shtml
西乡 浪漫港湾 5室 次卧朝东南,浪漫港湾,1680,http://sz.58.com/pinpaigongyu/26907644370613x.shtml
科技园 大冲城市花园 3室 次卧朝南,大冲城市花园,2588,http://sz.58.com/pinpaigongyu/26907560425773x.shtml
南头 大新村 4室 主卧朝西,大新村,2650,http://sz.58.com/pinpaigongyu/26929533814072x.shtml
华侨城 碧茵苑 1室 次卧朝南,碧茵苑,1500,http://sz.58.com/pinpaigongyu/26927057279024x.shtml
香蜜湖 君明府 4室 主卧朝东南,君明府,2230,http://sz.58.com/pinpaigongyu/26816830699562x.shtml
南油 海晖大厦 5室 次卧朝南,海晖大厦,2000,http://sz.58.com/pinpaigongyu/26862262090567x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26672589706801x.shtml
前海 四季丽晶 4室 主卧朝东北,四季丽晶,2690,http://sz.58.com/pinpaigongyu/26763529473606x.shtml
景田 景田南小区 4室 主卧朝北,景田南小区,1790,http://sz.58.com/pinpaigongyu/26452695930552x.shtml
前海 中海阳光棕榈园 4室 次卧朝北,中海阳光棕榈园,2690,http://sz.58.com/pinpaigongyu/26457331038029x.shtml
西乡 浪漫港湾 5室 次卧朝东南,浪漫港湾,1680,http://sz.58.com/pinpaigongyu/26907644370613x.shtml
科技园 大冲城市花园 3室 次卧朝南,大冲城市花园,2588,http://sz.58.com/pinpaigongyu/26907560425773x.shtml
南头 大新村 4室 主卧朝西,大新村,2650,http://sz.58.com/pinpaigongyu/26929533814072x.shtml
华侨城 碧茵苑 1室 次卧朝南,碧茵苑,1500,http://sz.58.com/pinpaigongyu/26927057279024x.shtml
香蜜湖 君明府 4室 主卧朝东南,君明府,2230,http://sz.58.com/pinpaigongyu/26816830699562x.shtml
南油 海晖大厦 5室 次卧朝南,海晖大厦,2000,http://sz.58.com/pinpaigongyu/26862262090567x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26672589706801x.shtml
前海 四季丽晶 4室 主卧朝东北,四季丽晶,2690,http://sz.58.com/pinpaigongyu/26763529473606x.shtml
后海 信和自由广场 3室 主卧朝南,信和自由广场,2330,http://sz.58.com/pinpaigongyu/26948710832965x.shtml
科技园 大冲城市花园 3室 次卧朝南,大冲城市花园,2788,http://sz.58.com/pinpaigongyu/26906567824187x.shtml
中心区 新光活力小区 5室 次卧朝南北,新光活力小区,2050,http://sz.58.com/pinpaigongyu/26808639821889x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26663806058943x.shtml
南油 海典居 7室 主卧朝南,海典居,3100,http://sz.58.com/pinpaigongyu/26728509406526x.shtml
香蜜湖 君明府 4室 主卧朝东南,君明府,2260,http://sz.58.com/pinpaigongyu/26809883271106x.shtml
南头 名仕春天 4室 主卧朝南,名仕春天,2660,http://sz.58.com/pinpaigongyu/26452733946570x.shtml
新洲 新洲花园大厦 3室 次卧朝东北,新洲花园大厦,2090,http://sz.58.com/pinpaigongyu/26831916440269x.shtml
前海 阳光棕榈园 4室 主卧朝东北,阳光棕榈园,2890,http://sz.58.com/pinpaigongyu/26905688198330x.shtml
翠竹 华丽园 4室 主卧朝南,华丽园,2060,http://sz.58.com/pinpaigongyu/26872154872510x.shtml
中心区 朗晴馨洲 4室 主卧朝西南,朗晴馨洲,2390,http://sz.58.com/pinpaigongyu/26831377818189x.shtml
西乡 阳光海湾花园 6室 次卧朝西北,阳光海湾花园,1980,http://sz.58.com/pinpaigongyu/26896023274184x.shtml
科技园 豪方花园 3室 主卧朝南,豪方花园,2690,http://sz.58.com/pinpaigongyu/26462084005323x.shtml
香蜜湖 雅福居 4室 主卧朝南,雅福居,2230,http://sz.58.com/pinpaigongyu/26917859012010x.shtml
华强北 长城大厦 3室 次卧朝南,长城大厦,2160,http://sz.58.com/pinpaigongyu/26467989057465x.shtml
皇岗 福民新村 4室 主卧朝南,福民新村,2130,http://sz.58.com/pinpaigongyu/26468018564943x.shtml
后海 海洋之心 4室 主卧朝南,海洋之心,3230,http://sz.58.com/pinpaigongyu/26523961986476x.shtml
深大北门 大冲城市花园 4室 主卧朝南,大冲城市花园,3288,http://sz.58.com/pinpaigongyu/26906507567025x.shtml
海王大厦 鸿瑞花园 4室 次卧朝东,鸿瑞花园,2300,http://sz.58.com/pinpaigongyu/26830729742779x.shtml
前海 怡苑阁 4室 次卧朝东,怡苑阁,2390,http://sz.58.com/pinpaigongyu/26782988770501x.shtml
香蜜湖 豪峰园 3室 主卧朝南,豪峰园,2660,http://sz.58.com/pinpaigongyu/26707760493376x.shtml
南油 向南西海花园 4室 主卧朝南,向南西海花园,2690,http://sz.58.com/pinpaigongyu/26775912897708x.shtml
华侨城 碧茵苑 1室 次卧朝南,碧茵苑,1500,http://sz.58.com/pinpaigongyu/26930666976184x.shtml
华侨城 碧茵苑 1室0厅整租,碧茵苑,1600,http://sz.58.com/pinpaigongyu/26749576537663x.shtml
华侨城 碧茵苑 1室0厅整租,碧茵苑,1600,http://sz.58.com/pinpaigongyu/26928144018756x.shtml
竹子林 竹园小区 4室 主卧朝南,竹园小区,2160,http://sz.58.com/pinpaigongyu/26468006567992x.shtml
人民南 银座金钻 1室1厅整租,银座金钻,3360,http://sz.58.com/pinpaigongyu/26940258165825x.shtml
东门 长丰苑 1室0厅整租,长丰苑,3160,http://sz.58.com/pinpaigongyu/26816328664118x.shtml
科技园 南山金谷创业园 1室1厅整租,南山金谷创业园,2700,http://sz.58.com/pinpaigongyu/26806359731146x.shtml
下梅林 梅林一村 4室 次卧朝南,梅林一村,2280,http://sz.58.com/pinpaigongyu/26452707689405x.shtml
东门 旺业豪苑 3室 主卧朝南,旺业豪苑,2130,http://sz.58.com/pinpaigongyu/26452917713224x.shtml
购物公园 都市花园 4室 次卧朝南,都市花园,2090,http://sz.58.com/pinpaigongyu/26468009988424x.shtml
南山 Color公寓茶 1室0厅整租,南山,2830,http://sz.58.com/pinpaigongyu/26617051136818x.shtml
莲花二村 莲花二村 5室 次卧朝南,莲花二村,2200,http://sz.58.com/pinpaigongyu/26452711211945x.shtml
南油 中海丽苑 4室 主卧朝南,中海丽苑,3090,http://sz.58.com/pinpaigongyu/26796279489992x.shtml
中心区 发展兴苑 4室 主卧朝东,发展兴苑,2290,http://sz.58.com/pinpaigongyu/26831373070518x.shtml
上沙 金地花园 4室 次卧朝东,金地花园,1890,http://sz.58.com/pinpaigongyu/26808519358636x.shtml
科技园 碧茵苑 3室 主卧朝南,碧茵苑,1600,http://sz.58.com/pinpaigongyu/26694660806827x.shtml
皇岗 皇庭世纪 4室 次卧朝南,皇庭世纪,2490,http://sz.58.com/pinpaigongyu/26453000875322x.shtml
南头 南苑新村 4室 主卧朝南北,南苑新村,2790,http://sz.58.com/pinpaigongyu/26762768031023x.shtml
前海 前海花园 4室 次卧朝南,前海花园,2300,http://sz.58.com/pinpaigongyu/26906933689676x.shtml
新洲 新洲大厦 5室 次卧朝南北,新洲大厦,1850,http://sz.58.com/pinpaigongyu/26597030619199x.shtml
南油 现代城华庭 4室 次卧朝东,现代城华庭,2490,http://sz.58.com/pinpaigongyu/26467993652144x.shtml
南头 名仕春天 4室 主卧朝南,名仕春天,2660,http://sz.58.com/pinpaigongyu/26452734542269x.shtml
下梅林 福贸花园 4室 次卧朝南,福贸花园,1630,http://sz.58.com/pinpaigongyu/26452721217980x.shtml
布心 布心花园一区 3室 主卧朝南,布心花园一区,1490,http://sz.58.com/pinpaigongyu/26932297426092x.shtml
前海 星海名城二期 4室 次卧朝西南,星海名城二期,2190,http://sz.58.com/pinpaigongyu/26467993618125x.shtml
南头 康乐大厦 4室 次卧朝东,康乐大厦,2390,http://sz.58.com/pinpaigongyu/26641699767745x.shtml
新洲 新洲花园 4室 次卧朝南,新洲花园,2390,http://sz.58.com/pinpaigongyu/26507204904240x.shtml
竹子林 香山美树苑 4室 主卧朝南,香山美树苑,3434,http://sz.58.com/pinpaigongyu/26453123942315x.shtml
南油 现代城华庭 4室 次卧朝东,现代城华庭,2490,http://sz.58.com/pinpaigongyu/26467993652144x.shtml
南头 名仕春天 4室 主卧朝南,名仕春天,2660,http://sz.58.com/pinpaigongyu/26452734542269x.shtml
下梅林 福贸花园 4室 次卧朝南,福贸花园,1630,http://sz.58.com/pinpaigongyu/26452721217980x.shtml
布心 布心花园一区 3室 主卧朝南,布心花园一区,1490,http://sz.58.com/pinpaigongyu/26932297426092x.shtml
前海 星海名城二期 4室 次卧朝西南,星海名城二期,2190,http://sz.58.com/pinpaigongyu/26467993618125x.shtml
南头 康乐大厦 4室 次卧朝东,康乐大厦,2390,http://sz.58.com/pinpaigongyu/26641699767745x.shtml
新洲 新洲花园 4室 次卧朝南,新洲花园,2390,http://sz.58.com/pinpaigongyu/26507204904240x.shtml
竹子林 香山美树苑 4室 主卧朝南,香山美树苑,3434,http://sz.58.com/pinpaigongyu/26453123942315x.shtml
前海 星海名城六期 4室 次卧朝东北,星海名城六期,2100,http://sz.58.com/pinpaigongyu/26908744826039x.shtml
后海 后海花园 4室 次卧朝南,后海花园,2290,http://sz.58.com/pinpaigongyu/26664476647887x.shtml
笋岗 华商时代公寓 1室1厅整租,笋岗,3200,http://sz.58.com/pinpaigongyu/26661114497093x.shtml
南头 光彩新世纪家园 5室 主卧朝北,光彩新世纪家园,2300,http://sz.58.com/pinpaigongyu/26653224496973x.shtml
莲花一村 彩田村 4室 次卧朝南,彩田村,1990,http://sz.58.com/pinpaigongyu/26452618009903x.shtml
新洲 绿景新苑 4室 次卧朝南,绿景新苑,1890,http://sz.58.com/pinpaigongyu/26785714298432x.shtml
蛇口 水湾B区 4室 次卧朝南,水湾B区,1930,http://sz.58.com/pinpaigongyu/26917245974709x.shtml
南山 Color公寓茶 1室0厅整租,南山,2730,http://sz.58.com/pinpaigongyu/26607734312378x.shtml
宝安中心区 第五大道三期 5室 次卧朝南,第五大道三期,1830,http://sz.58.com/pinpaigongyu/26476670960834x.shtml
东门 天俊大厦 1室1厅整租,天俊大厦,3860,http://sz.58.com/pinpaigongyu/26808638069302x.shtml
新安 冠城世家 4室 次卧朝西南,冠城世家,2480,http://sz.58.com/pinpaigongyu/26829067148087x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26663946568498x.shtml
蛇口 水湾B区 4室 次卧朝南,水湾B区,1930,http://sz.58.com/pinpaigongyu/26917245974709x.shtml
南山 Color公寓茶 1室0厅整租,南山,2730,http://sz.58.com/pinpaigongyu/26607734312378x.shtml
宝安中心区 第五大道三期 5室 次卧朝南,第五大道三期,1830,http://sz.58.com/pinpaigongyu/26476670960834x.shtml
东门 天俊大厦 1室1厅整租,天俊大厦,3860,http://sz.58.com/pinpaigongyu/26808638069302x.shtml
新安 冠城世家 4室 次卧朝西南,冠城世家,2480,http://sz.58.com/pinpaigongyu/26829067148087x.shtml
科技园 Color公寓茶 1室0厅整租,科技园,2830,http://sz.58.com/pinpaigongyu/26663946568498x.shtml
前海 椰风海岸 3室 主卧朝东,椰风海岸,2500,http://sz.58.com/pinpaigongyu/26907511416891x.shtml
岗厦 彩福大厦 3室 次卧朝西南,彩福大厦,2650,http://sz.58.com/pinpaigongyu/26664455580867x.shtml
园岭 园岭新村 3室 次卧朝南,园岭新村,2260,http://sz.58.com/pinpaigongyu/26453071427889x.shtml
香蜜湖 嘉园 4室 主卧朝南,嘉园,3290,http://sz.58.com/pinpaigongyu/26694522577836x.shtml
下梅林 汇龙花园 3室 主卧朝南,汇龙花园,1990,http://sz.58.com/pinpaigongyu/26452724196012x.shtml
大冲 大冲城市花园 3室 次卧朝南,大冲城市花园,2788,http://sz.58.com/pinpaigongyu/26918155227216x.shtml
华强北 园岭新村 5室 次卧朝北,园岭新村,2060,http://sz.58.com/pinpaigongyu/26452931446062x.shtml
东门 华隆园 1室0厅整租,华隆园,2400,http://sz.58.com/pinpaigongyu/26937826402610x.shtml
新安 窝趣轻社区 1室0厅整租,窝趣轻社区,2450,http://sz.58.com/pinpaigongyu/26852492920373x.shtml
上步 百花公寓一期 4室 次卧朝南,上步,1890,http://sz.58.com/pinpaigongyu/26468023738287x.shtml
后海 文德福花园 5室 次卧朝南,文德福花园,2500,http://sz.58.com/pinpaigongyu/26452740038858x.shtml
新洲 绿景花园 4室 主卧朝南,绿景花园,2260,http://sz.58.com/pinpaigongyu/26453010455999x.shtml
科技园 大冲城市花园 4室 次卧朝北,大冲城市花园,2090,http://sz.58.com/pinpaigongyu/26452923975609x.shtml
前海 阳光棕榈园 5室 次卧朝南,阳光棕榈园,2400,http://sz.58.com/pinpaigongyu/26908749641905x.shtml
华强北 玮鹏花园 4室 次卧朝南,玮鹏花园,2690,http://sz.58.com/pinpaigongyu/26797446090540x.shtml
科技园 Color公寓 3室 次卧朝南,科技园,2588,http://sz.58.com/pinpaigongyu/26830470999593x.shtml
南油 怡海广场 4室 次卧朝西北,怡海广场,2290,http://sz.58.com/pinpaigongyu/26640915522355x.shtml
前海 华府苑 4室 次卧朝南,华府苑,2090,http://sz.58.com/pinpaigongyu/26753820067113x.shtml
南山 Color公寓茶 1室0厅整租,南山,2730,http://sz.58.com/pinpaigongyu/26607821235264x.shtml
上梅林 华景花园(梅林) 3室 次卧朝南,华景花园(梅林),2030,http://sz.58.com/pinpaigongyu/26452723617468x.shtml
华侨城 碧茵苑 1室 主卧朝南,碧茵苑,1600,http://sz.58.com/pinpaigongyu/26942410901552x.shtml
西丽 Color公寓茶 1室0厅整租,西丽,2730,http://sz.58.com/pinpaigongyu/26764756978241x.shtml
下梅林 福贸花园 4室 次卧朝西,福贸花园,1630,http://sz.58.com/pinpaigongyu/26452721098958x.shtml
新洲 绿景蓝湾半岛 4室 主卧朝南,绿景蓝湾半岛,3390,http://sz.58.com/pinpaigongyu/26453247673013x.shtml
蛇口 栖游记 1室0厅整租,栖游记,3800,http://sz.58.com/pinpaigongyu/26940816800059x.shtml
石厦 天健阳光华苑 4室 次卧朝南,天健阳光华苑,1960,http://sz.58.com/pinpaigongyu/26453077128637x.shtml
